Route Name,Grade,Ascents
★ Dihedral,{FB} 5+,1
Country Palinca,{FR} 6a+,1
Băiatu lu tati,{FR} 5a,1
★★ Minion,{FR} 4c,1
Morcov R,6-,1
★★ Memory,8,1
★ Om,6+,1
L'immortale,7+/8-,1
★ Gomorra,7,1
Marc-André,7-,1
★ Floare de colț,6+,1
Fizică cuantică,{FR} 7c,1
1,3,1
3,6-,1
4,7-,1
5,6,1
6,6-,1
7,6+,1
8,7-,1
9,6,1
10,6-,1
11,5+,1
12,5,1
101,5-,1
Surplombe,6-,1
Fraga,6-,1
Ursu,6-,1
Ida,5,1
Tusea,6-,1
Bujor,6+,1
Toporaș,,1
Brândușă,5+,1
Luger pistol,{FR} 6A+,1
★★ Warm-up,{FB} 5+,1
★★ Cow Assault,{FB} 6A,1
★★ El Corazon,{FB} 6B,1
Hide and Seek,{FB} 7C,1
★★ Eye of the Tiger,{FB} 7A+,1
★★★ Oculare,{FB} 6B+,1
★★★ Golden Hour,{FB} 6A,1
El Chupacabra,FR:7c,1
QuantumX,M6,1
Cărăbușul,M7,1
Coropisnita,M5/6,1
Spin Dynamics,M7,1
★★★ Linie Prundeanu-Paunescu,WI3 M5,1
Ciocanul,M7,1
Toporul,M7,1
Clasicul,M6,1
★ Entre dos tierras,7-,1
Crocodino,6A,1
★ Trad School,5,1
Sheet-ul,8-,1
★ Pițbul,6,1
Bonjurică,6-,1
Katiușa,7,1
FN 3,7+,1
FN 4,7-,1
★★★ Cascada Cailor,WI3,1
Fisura Bobot,7+,1
Icar,7,1
Bebeto,6,1
Traffic,6+,1
Onix,7-,1
G-force,7+,1
Step,5+,1
★★ Haut les Schlass,{FB} 5C,1
★★ Les jolies cannes,{FB} 6A,1
★ Quand je bois du vin,,1
★★★ Jocul ielelor,,1
Aamongandr,5+,1
★★ La copac,5-,1
★★★ Hobo,6+,1
★★★ Traseu 1,6+,1
★★★ Traseu 2,7,1
Bonzai,6+/7-,1
Ușor,5+,1
Traseul cu ciob,6-,1
Ebola Cola,6-,1
200,5-,1
Piști Gonzales,6,1
102 ani,8,1
Slana,6+/7-,1
★★★ Lecția despre cub,8-,1
★★ Scărița,6-,1
★ Condamné À La Pondaison Légende Funèbre,{FB} 6B/B+,1
★★ Creasta,3,1
Pe Picioare,{FR} 6a+,1
Use Your Head,{FR} 6a+,1
Casca Ochii,{FR} 6a,1
Love on the run,{FR} 6c,0
No sunshine,{FR} 6c,0
Nemo,7+,0
Nenumit,8-,0
Cassin,7-,0
Imuas,7-,0
Pintea Viteazul,4+,0
Madonna,8-,0
No name,8+,0
Finala Cupa,6+,0
Fisura Galbenă,6+,0
Joe indianul,7+,0
Faust,7-,0
Reba,8-,0
Visual Basic,8+,0
Adobe,9,0
Milică,9+/10-,0
Curara,8-,0
Cheloo,8,0
Visul unui colibri verde,{FR} 6b/b+,0
Cuib de Șoim,{FR} 6b UIAA:7,0
Roots,{FR} 6a,0
Taxi Driver,{FR} 6b+,0
No Nabla,8,0
Amnezia,10-,0
Taurina,9,0
Callisto,7,0
Hangover,8-,0
Ant hill,8,0
Rock garden,8+,0
★★★ Cloud,9,0
Breeze,10,0
Break point,8-,0
Maciupiciu,6,0
Sarizegetusa,5+,0
Cumințenia pământului,6,0
Diedrul cu piscină,5-,0
Băiță,5+,0
Diedrul prelungit,7+,0
Punctul pe I,7+,0
Oale sparte,7+,0
Sticla,7-,0
Sf. Petru,7,0
Sf. Filofteia,7+,0
Sf. Vasile,8-,0
Stavridu',{FR} 6c,0
Do not try this at home,{FR} 8a+,0
Tes désires sont désordres,{FR} 8a,0
Bah bah baksheesh,{FR} 7c,0
A year in the mici,{FR} 7b+,0
L’oeuf raide,{FR} 7b+,0
Zoolander,10-,0
Italy (Trans Sexual),9+,0
Crux,10-,0
Hugh,9,0
Hercules,8,0
Highlander,9,0
Secera,7,0
Ciocanul,7,0
On Sight,{FR} 6a,0
Brânză Burduf,{FR} 5a,0
Acul Nebun - Varianta cu Tunel,{FR} 3,0
Hornul Mic,,0
Hornul Mare,,0
Non Panta Rhei,{FR} 7a+,0
Fața Mare,,0
Tzatziki,{FR} 5b,0
Surplomba,{FR} 7a,0
Cerber,{FR} 5a+,0
Speo Galați,{FR} 5a+,0
Țancul Omului,,0
Țancul lui Ardiles,,0
Arcadei,{FR} 6b+,0
Falcon,{FR} 6c+,0
Clopotul,{FR} 4b,0
Comet,{FR} 7c,0
Meteor,{FR} 8b,0
Miercuri 30,,0
Biografia unei Idei Periculoase,,0
Marilena,{FR} 5a,0
23 August,{FR} 4b,0
Micron,{FR} 6c,0
Super Glue,{FR} 8b,0
Le petit noire,FR:7a,0
Tiramisu,FR:7b+,0
Apanpas,FR:7c+,0
Vânătorul alpin,{FR} 7b,0
Chicken,FR:7b+,0
24 karate,FR:8a,0
Aproape-n groapă,{FR} 7c+ UIAA:9+,0
Y-grec,{FR} 6a+,0
"Black cat, white cat",{FR} 7c+,0
G Force Extension,,0
Beef Power,{FR} 7b+,0
Blinded by the light,{FR} 8b+,0
Mrs Baba,{FR} 8b/b+,0
Timișoara,,0
Sky Walker,,0
Antigiro,,0
Saxifraga,{FR} 6b+,0
Masala,{FR} 7b,0
Nucșoară,{FR} 6c+,0
Cardamom,{FR} 7b+,0
Young and Restless,{FR} 7c,0
Triple Slap,{FR} 7c,0
Top Spin,{FR} 7c+,0
Spike Connection,{FR} 7a+,0
Fachirul,{FR} 7b+,0
Cottonmouth,{FR} 7c+,0
Pokiu,{FR} 7c,0
Pokiu Extension,,0
Dark Knights,,0
Brave,,0
Brave and Humble,,0
Strength and Honour,{FR} 8a+,0
Annapurna,{FR} 8a,0
Explică-mi!,{FR} 8a+,0
Pump Fiction,{FR} 8a,0
Kashmir,{FR} 8b+,0
Sarabanda,,0
Batacanda,,0
La Scuceală,{FR} 8a,0
Cats,{FR} 8a,0
Guri Guri,{FR} 8c,0
Viper Viper,{FR} 8a,0
Viper Viper Extension 1,{FR} 8c,0
Subroofer,,0
Super humans,{FR} 8a+,0
Inventiv,,0
No Country for Old Men,{FR} 7a+/b,0
Pintea,{FR} 7b,0
Kraft Automat,{FR} 8b,0
Kraft Automat Extension,{FR} 8b+,0
Saprosan,{FR} 6c+/7a,0
Fluocinolon,{FR} 7a,0
Morfină,{FR} 7c+,0
Fenobarbital,{FR} 7a+,0
Plegomazin,{FR} 7c+,0
Criză,{FR} 6b+,0
"Bă, se taie!",{FR} 7a,0
Austeritate,{FR} 7c+,0
Crizoi,{FR} 7b+,0
★★ DoLear,{FR} 7b+/c,0
★★ iEuro,{FR} 7b,0
Comis Yon,{FR} 7a,0
Falimental,{FR} 6c,0
(neu)Ron,{FR} 7b+,0
DeΦshit,{FR} 6b+,0
Boccha,{FR} 7c,0
Miti'ng,{FR} 6b+,0
FMI,{FR} 7a,0
Pensionarul disperat,{FR} 8c,0
-15%,{FR} 8a+,0
Praf de stele,{FR} 6c+,0
13 aprilie,{FR} 6a,0
Dinamometric,{FR} 5b,0
Ice is nice,{FR} 7c,0
Heads up,{FR} 7b,0
The nest,{FR} 7a+,0
4 anotimpuri,{FR} 7a,0
Ploaie de primăvară,{FR} 7a,0
Illuminati,{FR} 7b,0
Bolek,{FR} 6b,0
Pescărușul albastru,{FR} 7a+,0
Agricultorul,{FR} 6a,0
Bicefal dreapta,{FR} 5b,0
Shorty,{FR} 8a+,0
★★★ Mo Gadjo,8+,0
★★★ Țitruș,10+,0
Prietenia,{FR} 8b,0
Happy End,{FR} 8a,0
No More PC,{FR} 7a,0
Secret Ground,{FR} 7b+,0
Body & Soul,{FR} 7a,0
Rotpunkt,{FR} 6b+,0
La nuit des temps,{FR} 6b+,0
Bug drug,{FR} 6b+,0
Negative impression,{FR} 8a,0
First bite,{FR} 7b,0
Stronger than dirt,{FR} 5a,0
English pancakes,{FR} 5b,0
Scarface,{FR} 7a+,0
Blood on the wall,{FR} 7a+,0
Keep walking,{FR} 7a+,0
Go big,{FR} 7a,0
The return of the ranger,{FR} 7b+,0
Ranger in the dark,{FR} 8a,0
Fontenbleu,{FR} 8a,0
Zilenzal,{FR} 7b+,0
Sex and the forest,{FR} 5c,0
Datedatedate !,{FR} 5b,0
Chunky monkey,{FR} 7a+,0
Second hand job,{FR} 7a,0
Ridică-te!,{FR} 7b+/c,0
Noi vrem respect!,{FR} 8a,0
Tribute to me,{FR} 8a+,0
Ketchup,{FR} 8b,0
White cobra,{FR} 8b,0
La déception,{FR} 7a,0
Mort aux hyènes,{FR} 6b+,0
Sal Mubarak,,0
Happy diwali,{FR} 7b,0
Spartacus,{FR} 6b+,0
Be careful,{FR} 6b,0
Batman forever,{FR} 7a+/b,0
Opta,{FR} 7b+/c,0
Yellow stone,{FR} 7b,0
Un pai exotic in cocktailul ucigator,{FR} 8b+,0
Wrong,{FR} 7b+/c,0
Updurance,{FR} 8a,0
Chinese green energy,{FR} 8b+,0
Don’t fuck with my dreams,{FR} 8a,0
Rain man,{FR} 8a,0
Pray man,{FR} 7b/b+,0
Pi proiect,,0
Too late,{FR} 8a,0
Flirt ascent,{FR} 7b,0
Give me five,{FR} 5+,0
Asháninka,{FR} 7a+,0
From vigilance to violence,{FR} 7c,0
Căpitanul Sebaka,9-,0
Hast’al final,{FR} 9,0
Bădie,{FR} 8,0
Bre cumetre,{FR} 8,0
Nea tataie,{FR} 7,0
Bunelu,{FR} 8,0
Dragă cuscră,{FR} 7/7+,0
Lejer,9-,0
Grea treaba!,7+/8-,0
De vară,8,0
Shaolinul zburător,9-,0
Curat murdar,7,0
Merak,7+,0
Be yourself,8,0
Chocolat,{FR} 7a,0
Bonobo,{FR} 7b,0
Ori-ori-ori-ori-extensie,{FR} 7b,0
Think fast,{FR} 7b,0
Think pink,{FR} 7c+,0
Think pink - extensie,{FR} 8a+,0
A complex Direct,{FR} 7b,0
It's complicated,{FR} 8b,0
Cucu,{FR} 7a,0
Face off,{FR} 7b+,0
Rover,{FR} 6b+,0
Grover,{FR} 6a+,0
Garam-Garam,{FR} 7b,0
Icar,{FR} 6b,0
A Bao a Qu,{FR} 7a,0
Hornul bobocului,{FR} 6a,0
Cercetașul,{FR} 6b,0
Miruna,{FR} 6b,0
Lassie,{FR} 6b,0
Tuti,{FR} 6c,0
Lăbuș,{FR} 5c,0
Zdreanță,{FR} 6a,0
Flour power,{FR} 8a+,0
Pinalti,{FR} 8b,0
Dărmănești tranzit,,0
Dărmănești central,{FR} 8a,0
Dărmănești,{FR} 8a,0
Mărăței,{FR} 7b,0
Bratrská,6+,0
Chytni ještěrku,6,0
Řechův běh,6,0
Výlet na Známanu,8-,0
Teplická,7-,0
Extáze,6+,0
Srbský kout,5,0
Stěnová,4,0
Normální cesta,2,0
Rovenská,5+,0
Vykutálený Kulíšek,7+,0
Marký,7,0
Drakula,8,0
Divá Bára,8-,0
Šangri La,7+,0
Veselý úsměv,6,0
Kout + plotna,5+,0
Koukej,6-,0
Kuří oko,6-,0
Dřevěná protéza,5+,0
Židovská operace,5+,0
Papanaș adicted,9-,0
Moțu Pitiș,8,0
Lassie,10-,0
SIS,6,0
Gaia,{FR} 6c+,0
Bursucul bengalez,{FR} 6a,0
Capra neagră,{FR} 6a,0
Hypocampus melomanus,{FR} 7b,0
Calul năzdrăvan,{FR} 6c+,0
Melcul,{FR} 7a,0
Salamandra,{FR} 7b,0
Chitz-chitz bouldering,{FR} 7b,0
Be careful of the viper,,0
Spider pig,{FR} 8a,0
Ursus aviaticus,{FR} 6c+,0
Corabia,{FR} 7c+,0
Spumele mării,{FR} 6b+,0
Piratul,{FR} 6b+,0
Climb aboard,{FR} 6c,0
Catargul,{FR} 7a,0
Pe velă în sus,{FR} 6c,0
Ami Ralu',{FR} 6b+,0
La timonă,{FR} 7a,0
Tribord,{FR} 7a,0
Anny-Bunny,,0
Appy-Slappy,{FR} 8b,0
Piatra lunii,{FR} 8a+,0
Stuck,{FR} 7a,0
Ghidul montan,{FR} 7c,0
Wanna bat,{FR} 6c+,0
Boulder chicken,,0
Jan,,0
Crystal reports,,0
Totul va fi bine,{FR} 7c,0
Shaorma și Alcool,{FR} 7c+,0
Domnul castor,{FR} 6a+,0
Jana,{FR} 7b+,0
Scara Măgarului,7-,0
Voromir,7,0
Fochistu Piroman,8+,0
Hoțu Cleptoman,8+,0
Pablo,9+,0
Escobar,8+,0
Al Capone,8+,0
Final Countdown,10-,0
Hot Baby,7-,0
Empty Walls,8,0
Crede și nu cerceta,7,0
Head Stones,7,0
Aerofagia,8,0
Dubiu-Sau?,8,0
Moose,9+,0
Baboo,9+,0
Dricu Roz,9-,0
Piano,6,0
Alegro,6,0
Zexy,7-,0
Ruxy,6+,0
Heidi,7+,0
Metempsihoza,8+,0
Unu mic,9-,0
Sticker,8-,0
Likken,8-,0
Cireașa de pe tort,10-,0
Craniul,8+,0
Teoretic,8+,0
Practic,8,0
Paradox,8-,0
Omu de Carbon,7+,0
Drumul oaselor,7,0
Pedro,9 A1,0
Pragul,5+,0
Harang (Clopotul),6+,0
Amvonul,7-,0
Oltár,6-,0
Hóreb variantă,7+,0
Urechelniţa variantă,7+,0
Tuja,8-,0
Schwalbenest,6-,0
Jacobus Z. variantă,7,0
Bartolomeus variantă,7,0
Forţată,8-,0
Fisurată,6+,0
Ferată,,0
Două în Una! - Stânga,6,0
Două în Una! - Dreapta,6+,0
Huda,6+,0
Burtă,7+,0
Kiút,4,0
În Amvon,6+,0
Clepsidrelor,6+,0
Piéta,7+,0
Mowgli,6+,0
Pisica Mov,7+,0
Obelix,7+/8-,0
Cezar,7/7+,0
Fix Pix,7-,0
Miraculix,6+,0
Iris,6+,0
Diedrul închis,7-,0
Alveolelor,6-,0
Techillo,9,0
Fii Serios!,8,0
Gibon,8+,0
Icar,8+,0
Tirolian,,0
Absurd,8-,0
Lisa my love,5-,0
Salchicha,7+,0
Nobody,9-,0
TNT,9,0
Africa,6,0
Creasta matematică,6,0
A Muerte,,0
Scary Face,7+,0
Apollo,6,0
Geminii,7-,0
Katiușa,7+,0
Kobak,8-,0
Cuib de bufniță,8-,0
Explosion,8+,0
Veverița,5+,0
Kiss Me,9+,0
Piece of Cake,9,0
Old Boys,8-,0
Edge,8,0
Păducelul,6+,0
Smeurica,7-,0
Mura,7+,0
Frăguța,6-,0
Thien Shan,8-,0
Smeurica,7+,0
Fekete Áthajlás (Surplomba Neagră),8+,0
Nagy Áthajlás (Surplomba Mare),8,0
Mea Culpa,{FR} A2,0
Final Cut,{FR} A3,0
Fragilor,,0
Zburătorul,,0
Calea Tibetană,8+,0
Sárkány,8-,0
El Capitan,11-,0
El Monstro,11-,0
Vama sării,6,0
Drumul Incașilor,8,0
Öcsié (Grota Zânelor),8-,0
Diana,7+,0
Viktória,8+,0
Cireșul Sălbatic,8+,0
Cangurul Şchiop,8-,0
Diedrul Albastru,9-,0
Éva direct,8,0
Róka,8-,0
Pisti,6+,0
Ștefan,6+,0
Manna 2,7,0
Manna 3,7+,0
OSIRIS,6-,0
Începătorilor,5+,0
Taofizica,,0
ISSA,,0
Utopia,5-,0
Ursul păcălit de vulpe,5+,0
Am n-aripi,9+,0
Psihanaliza,9+,0
Sprânceana lui Olteanu,9+,0
Phantom,10,0
Powaqquatsi,9+/10-,0
Magic dice,{FR} 8a+,0
Blue Ox,8,0
Red Bull,8+,0
Young Boy,7-,0
Romeo,7+,0
Julieta,8,0
Alfa,8,0
Beta,8,0
CFR-ist,6-,0
Blatist,5+,0
In Memoriam Szuhi László,7+,0
Fixe,7-,0
Ocean,9-,0
Yesterday,8+,0
Fisura Pinului,6+,0
?,7+,0
Ze Diud,8,0
Ordef,8+,0
Cucu' lu' Vasile,9-,0
Tornado,9+,0
Huricane,8+,0
Orcan,8-,0
Mistral,7+,0
Bora,6+,0
3,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
17,,0
18,,0
19,,0
Just 4 U,8+,0
Just 4 Fun,7+,0
Guardian Angel,9+,0
Devil's Mill,8+,0
Devil's Bakery,,0
Falcon Nest,8-,0
Traseul Tavanelor,6,0
Traseul Branelor,4+,0
Domino Effect,9+/10-,0
Legend,9,0
Pleasure Delayer,9,0
Piece de Resistance,,0
Butterfly Effect,,0
Placebo Effect,,0
Ice Age,,0
Global Freezing,9+,0
Absolute Zero,,0
Mnemonics,9+/10-,0
Cryonics,9+/10-,0
Ventilation,,0
Cold Blood,,0
Lama,7,0
Școala,2,0
Ionuț - variantă,3,0
Comanda vocala,{FR} 6c,0
Indecis,{FR} 6c+,0
Scara Beu,{FR} 6b,0
Kein plan,{FR} 7a,0
Anti-Tanti,{FR} 8a,0
Fast un Gel,{FR} 7b,0
Smart,{FR} 6b+,0
Dear Blueberry,{FR} 7c+,0
Guvidu flaușat,{FR} 7b+,0
Diesel power,{FR} 7b,0
Sote de carrottes,{FR} 7a,0
Naked lunch,{FR} 7b+,0
Lotus,{FR} 7a,0
Piciorul lui Pinochio,{FR} 7b+,0
Focus,{FR} 7c,0
Tricky,{FR} 6c+,0
Green power,{FR} 7c,0
Supaplex,,0
Umpic,{FR} 7c+,0
Clăbucoman,{FR} 7a+,0
Doi dintre noi,{FR} 8a,0
Bulbucoman,{FR} 8b,0
Free tuning,,0
Gecko's surprise,,0
Gușteru parfumat,{FR} 7c+,0
Bad habit,{FR} 7b,0
Le frog,{FR} 7c+,0
Bulion,{FR} 8a,0
Apropos,{FR} 6b+,0
La fixe,{FR} 6b,0
Baluba,{FR} 6c+,0
Cocostârcul japonez,{FR} 6c+,0
To the airport,{FR} 6a+,0
Descopery,{FR} 6b+,0
Open your mind,{FR} 7a+,0
Equilibrium,{FR} 7b+,0
King of the hill,{FR} 8a,0
Licurici,{FR} 8a,0
Tankball,{FR} 6b,0
Baia-zid,{FR} 7b+,0
Show me the cașcaval,{FR} 7c+,0
7 mici,{FR} 7a,0
7 mici - extensie,{FR} 6c+,0
Praf și pulbere,{FR} 8a+,0
Bibimpab,,0
Bibimpab - extensie,,0
Mamica Mia,{FR} 8a+,0
La vârsta a 2-a,,0
Chicks for free,,0
Money for nothing,{FR} 7c,0
Money for nothing - extensie,,0
BoriSanchez,{FR} 7b+,0
Balet de toamnă,{FR} 7c,0
Tree Friend,{FR} 7b+,0
Pangeea,{FR} 7c,0
Kiwi,,0
Ics,{FR} 7a+,0
Ics - extensie,{FR} 8b,0
Silent partner,{FR} 8a,0
Tufa King nothing,{FR} 8a,0
Addicted to...,{FR} 8a,0
One more,{FR} 7c,0
Up... to you!,{FR} 7c+,0
Șah pe verticală,{FR} 7b,0
Sabia lui Damocles,{FR} 8a,0
Verboten,{FR} 8a,0
Indexu' lu' Castro,{FR} 7a,0
Easy love,{FR} 6a+,0
Neo,{FR} 6c,0
Creasta Santinelei Cheii,1A,0
Liebe Lulla,7,0
Proiect,,0
Voinicel,5+,0
Crocodil,8-,0
Alpinet,7+,0
Hornul Înghețat,6- A0 3A,0
Bachus,6+,0
Bastion,8-,0
Coamei,7,0
La Plăcinte Înainte,7-,0
La Război Înapoi,9,0
C.A.R.,A2,0
Traseul Frontal,8- A0 4A,0
Trabi Duru,6,0
Creasta Estică,6+ A1 5A,0
Dumcon,7,0
Tatiana,8,0
Răsputin 40,6+,0
Răsputin 75,9-,0
Formula 1,8-,0
Sula-n Coaste,8-,0
Spaima Castraveților,9,0
Wesp,8,0
Fisura Ponorului,6+,0
Memorial Misi Szalma,6A,0
Iris,7A,0
Eduard,,0
Păianjenul Galben,6+ - 8 A1 - 2 6B,0
Grădinaru,6+ A0 4A,0
23 a Opta,6 - 7- A0 4B,0
Surplombele Livezii cu Mesteceni,7+ A0 5B,0
Hornul cu Cheie,6+ A0 4A,0
Hornul Părului Sălbatic,,0
Scara de Piatră,5- 2B,0
Creasta Fotoreporterului,5+ A0 2B,0
Hornul Surpat,6+ A0 4B,0
Creasta de Sus,5 3A,0
Brândușa de Toamnă,6+ A1 5A,0
Traseul Amurgului,6- A0 3B,0
Vâlcelul Albinelor,2A,0
Fisura lui Barosanu,5A,0
Vâlcelul Arinilor,1A,0
Creasta Reginei,6 3B,0
Fagul Trăznit,7+ A1 4B,0
Vâlcelul Turnului,1A,0
Scocul Galben,1A,0
Creasta cu Pini,6- A0 4A,0
Vâlcelul Caprelor,1B,0
Turnul Mirajului,6+ A1 5A,0
Brâna în Trepte,1A,0
Brâna Arinilor,1A,0
Creasta Stogșoare,1A,0
Scocul Ursului,1A,0
Hornul cu Peșteră,6+ A1 6A,0
Tavanul lui Bebe,6+ A1+ 6A,0
Hornul Surprizelor,4A,0
Umerii Sălcetului,2B,0
Traseul Lunii,5A,0
Creasta în 3 Trepte,2B,0
Vâlcelul Lunii,1B,0
Hornul Ploilor,5B,0
Hornul Clăii,3A,0
Creasta Margareta,8 A1+ 4B,0
Brâna Întreruptă,1A,0
Vâlcel Anonim,1A,0
Creasta Stogului,2B,0
Vâlcelul Viperei,1B,0
Vâlcelul Stogului,1A,0
Vâlcelul Mare,1A,0
Cheile Cheii,2A,0
Brâna Caprelor,1A,0
Creasta Buila-Vânturarița,1B,0
The Rock KA,5,0
Steffen,6,0
Axel,7+,0
Hans-Jörg,8-,0
Gec,7+,0
Lordu',{FR} 5b,0
Bandit,{FR} 6a,0
Pro 2005,{FR} 6b+,0
Masina,{FR} 5a,0
Moaca,{FR} 6a,0
Bulboc,{FR} 6a+,0
Fluiera Vantul,FR:6b,0
Mihaela,{FR} 6a+,0
Cutezatorii,{FR} 6a,0
Go4it,{FR} 6a+,0
Popeye,{FR} 6c+,0
Olive,{FR} 6c,0
Maimuța Extremă,5-,0
F.n.,5,0
Ana,6-,0
F.n. 2,6,0
Cyclop,FR:6a,0
Circe - variantă stânga,FR:6a+,0
Circe,FR:6b,0
Ulysse,FR:6a+,0
Calypso,FR:7a,0
Helios,FR:6b,0
Selena,FR:6a+,0
Twinkle,FR:6a,0
Aquarius,7-,0
Capricorn,6+/7-,0
Aries,7-,0
Gemini,7-,0
Virgo,7,0
Gecko,8-,0
Taurus,7-,0
Flopy,{FR} 6a,0
Tomy,{FR} 5c+,0
Căutătorul,{FR} 7a,0
Sevraj,{FR} 7b,0
Drumul Cenuşii,{FR} 6c+,0
Nirvana,{FR} 6b+,0
Țepeș,{FR} 6a+,0
Rugină,{FR} 6b,0
Silence Please!,{FR} 7b+,0
Yo-Yo,{FR} 7b+,0
"Fugi Nicolae, Fugi!",{FR} 6c+,0
Neghiniță,{FR} 6b,0
Ice Age,{FR} 6b+,0
Inspirație,{FR} 6a+,0
Pas,{FR} 6a,0
Perplex,{FR} 6b+,0
"E strâmbă, bă!",{FR} 7a,0
Gugulanul,{FR} 7c,0
Copacul Vieții,{FR} 8a,0
Dansând cu lupii,{FR} 7c+,0
Parfum de femeie,{FR} 7b+,0
White Butterfly,{FR} 6c,0
Bănuțel,{FR} 7c,0
Relationship,{FR} 7c,0
Nea Dorel,{FR} 6b,0
Keep it Simple,{FR} 6c+,0
Cronos,,0
Heracles,,0
Big Trip,{FR} 7c,0
Cătinel,{FR} 5c,0
Olecuță,{FR} 5c+,0
Double Trouble,{FR} 8a+,0
Diablo,{FR} 8a,0
Traseul Peretele Prisăcina,6- A1 5B,0
Traseul Scheienilor,5B,0
Creația,5B,0
Soarele,6- A1 5B,0
Arcada Roșețului,6+ A1 5B,0
Floarea de Stâncă,7- A1 5B,0
Margareta,5+ A1 5B,0
Gelu,4B,0
Păstrăvul,6A,0
Șarpele Cociului,3B,0
Ruine,6 A1 5B,0
Mowgly,{FR} 6b+,0
King Louie,{FR} 7a+,0
Ariciul,{FR} 7a,0
Yaba Dabba Doo,{FR} 7c+,0
Habibi,{FR} 6c,0
Go For Break,{FR} 6c+,0
La Chat,{FR} 5c+,0
Reagee,{FR} 7a,0
Vâlcelul Junglei,1B,0
2K,6+ A1 4A,0
16 Decembrie,{FR} 6c,0
Traseul Melcului,8- A1 4B,0
Cireșe de Mai,{FR} 6c+,0
Klepp,{FR} 6c,0
Inorogul,,0
Hornul Partizanului,4 A0 2B,0
Aleea Verde,4 A0 3A,0
Pintenul din Belvedere,8- A1 4B,0
Hornul din Belvedere,7- A1 4B,0
Grota Zmeilor,6+ 4A,0
Curcubeu de Vară,{FR} 7b+,0
Mere albe,{FR} 7a,0
Trecătorul,{FR} 6c+,0
Pluto,{FR} 6a+,0
Fără nume dreapta de Pluto,{FR} 7b+,0
De ce?,{FR} 7a,0
Traseu,,0
Gratis Bă!,{FR} 7c,0
Goofy,{FR} 6b,0
Apollo,{FR} 6c+,0
Leucemia,{FR} 6c+,0
Heroin,{FR} 6c/c+,0
Lăcusta,{FR} 6b,0
Albă ca Zăpada,{FR} 5a,0
Cei Șapte Pitici,{FR} 6a+,0
Drobul de Sare,{FR} 5b,0
Cei Trei Burceluși #1,{FR} 5b,0
Cei Trei Burceluși #2,{FR} 6b+,0
Cei Trei Burceluși #3,{FR} 5b,0
Pasul Uriașului,{FR} 6a+,0
Zece Negrii Mititei,{FR} 6a+,0
Giulești,{FR} 7b,0
proiect,,0
Moș Aurică,{FR} 6c,0
Drumul Taberei,{FR} 7b,0
proiect 2,,0
Ara,{FR} 6a+,0
Cacadu,{FR} 6a+,0
Fluturașul,{FR} 6c+,0
No way Jose!,{FR} 8a+,0
LL cool J,{FR} 8a,0
Body count,{FR} 7c+,0
Hornul Vântului,5 A0 2B,0
Doctorul,5 A0 3B,0
Bobocul,6+ 3B,0
Private,{FR} 7a+,0
Skipper,{FR} 7b+,0
Rico,{FR} 7a+,0
Kowalski,{FR} 7c,0
Visul Prințesei,{FR} 6a+,0
Străjerul,{FR} 6a,0
Bjork,{FR} 7c,0
Planul cel Mare,{FR} 8a,0
Soboru,{FR} 7a,0
Soboru - Extensie,{FR} 7b+,0
Mutulică,{FR} 6c,0
Mutulică - Extensie,{FR} 7b+,0
Bădică,{FR} 6a+,0
Abra-Cadabrrra!,{FR} 8a+,0
Liliacul,4A,0
Iepurașul,6- 4B,0
Râpii,6+,0
Autodafe,{FR} 7a,0
Maria,7+/8- 4A,0
Pain is Temporary,{FR} 7c+,0
Just Do It,,0
Loolă,{FR} 5b,0
Weekend Warrior,,0
Caporalul,8-/8 4B,0
Fără Epoleți,{FR} 6b,0
Feet You Wear,{FR} 7b,0
Umblă Creangă,{FR} 7b,0
Solitarul,3+ A0 3B,0
Cok Problem,{FR} 7b,0
Bluto,{FR} 6c,0
Popeye - Variantă,{FR} 6c+/7a,0
Cronologie,{FR} 6b,0
Sex cu Zeii,{FR} 6a+,0
Poveste Fără Sfârșit,{FR} 6a,0
Voyager,{FR} 5c,0
Radiohead,{FR} 8c,0
Vanessa,4,0
Zidul Chinezesc,,0
Hornul din Zidul Chinezesc,4B,0
Vis de Copil,{FR} 6a+,0
Vis de Copil extensie,{FR} 6b+,0
La Răscruce de Vânturi,{FR} 6a+,0
Levănțica,{FR} 6a,0
Andul,{FR} 7a,0
Păunul,{FR} 7a+,0
Blade,,0
Viespilor,5+ 4A,0
Minerva,5+ 4A,0
Colibri,{FR} 6b+,0
First,{FR} 6b,0
unknown,{FR} 6c+,0
Picoterapie,{FR} 6c+,0
Alpidor,7+ FR:6b+,0
Epiglota,{FR} 6c+,0
Alex,{FR} 6a,0
Luna Park,{FR} 6b+,0
Lut Ars,{FR} 6a+,0
Traseu,{FR} 5a,0
Nea Nistor,,0
Duracell,,0
Flay white,{FR} 7b,0
Degustare,{FR} 7a,0
Lalaupsala,7,0
No Man's Land,{FR} 7c,0
Join Me,{FR} 7c+,0
Brebenel,{FR} 6c+,0
For laters,,0
Piața Schimburilor Valutare,{FR} 7a+,0
Fisura Oblică,5- A1 3B,0
Zambila Albă,5+ A1 4B,0
Fereastra Romanticilor,4+ A0 3B,0
Licuriciul,5A,0
Diedrul Galben,5 A1 4B,0
Afrodita,6 A1 5A,0
